               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 129,            0.019608,            0.017361,           0.0039766,             0.80053,             0.75347,             0.78879,             0.55979,            0.030109,            0.022225,           0.0091073,           0.0065276,           0.0065276,           0.0065276
                 130,            0.019395,             0.01727,           0.0040016,             0.81716,             0.74036,             0.78819,             0.56147,            0.030057,            0.022288,           0.0090756,           0.0064816,           0.0064816,           0.0064816
                 131,            0.019228,            0.017016,           0.0039307,             0.82823,             0.73465,             0.78956,             0.56196,            0.030046,            0.022252,           0.0091473,           0.0064356,           0.0064356,           0.0064356
                 132,            0.019276,            0.017018,           0.0037601,             0.83053,             0.73318,             0.78801,             0.56073,            0.030115,            0.022427,           0.0093747,           0.0063895,           0.0063895,           0.0063895
                 133,            0.019406,            0.017109,            0.004311,              0.8319,             0.73103,             0.78869,              0.5601,            0.030156,            0.022393,           0.0094234,           0.0063432,           0.0063432,           0.0063432
                 134,            0.019126,            0.017013,           0.0038874,             0.84418,             0.72207,             0.78963,             0.56132,            0.030127,            0.022469,           0.0093443,           0.0062969,           0.0062969,           0.0062969
                 135,            0.019374,            0.017034,            0.004058,             0.83758,             0.72468,             0.79041,             0.56318,            0.030149,            0.022405,           0.0094234,           0.0062505,           0.0062505,           0.0062505
                 136,            0.019046,            0.017089,           0.0038894,             0.82549,             0.73703,             0.79154,              0.5641,            0.030142,            0.022331,           0.0093516,            0.006204,            0.006204,            0.006204
                 137,             0.01874,            0.016624,           0.0039443,              0.8325,             0.73316,              0.7929,             0.56632,            0.030169,            0.022276,           0.0092609,           0.0061574,           0.0061574,           0.0061574
                 138,            0.018936,            0.016869,           0.0038218,             0.82915,             0.73326,              0.7915,             0.56594,            0.030153,            0.022254,           0.0091942,           0.0061107,           0.0061107,           0.0061107
                 139,            0.019046,            0.016898,           0.0039964,             0.81679,              0.7442,             0.79085,             0.56473,            0.030132,            0.022243,           0.0092084,            0.006064,            0.006064,            0.006064
                 140,            0.018922,            0.016846,           0.0039475,             0.83323,             0.73109,             0.78923,             0.56333,            0.030128,            0.022415,           0.0093746,           0.0060172,           0.0060172,           0.0060172
                 141,            0.018938,            0.016821,           0.0040841,             0.81863,             0.74028,             0.78918,             0.56359,            0.030121,            0.022488,           0.0093431,           0.0059704,           0.0059704,           0.0059704
                 142,            0.019232,             0.01709,           0.0041706,               0.823,             0.73382,             0.78818,             0.56283,            0.030154,            0.022521,           0.0093727,           0.0059235,           0.0059235,           0.0059235
                 143,            0.018933,             0.01677,           0.0040903,             0.81555,             0.74223,             0.78846,             0.56397,            0.030134,            0.022456,           0.0092133,           0.0058766,           0.0058766,           0.0058766
                 144,            0.018602,            0.016831,            0.004203,              0.8225,             0.73455,             0.78729,             0.56263,            0.030137,             0.02252,           0.0091823,           0.0058296,           0.0058296,           0.0058296
                 145,            0.018437,            0.016396,           0.0038857,             0.82316,             0.73349,             0.78842,             0.56269,            0.030113,            0.022607,           0.0091714,           0.0057826,           0.0057826,           0.0057826
                 146,            0.018466,            0.016391,           0.0039923,              0.8232,             0.73853,             0.78789,             0.56243,            0.030125,            0.022625,           0.0091112,           0.0057355,           0.0057355,           0.0057355
                 147,            0.018941,             0.01696,           0.0039474,             0.82036,             0.74673,              0.7899,              0.5633,            0.030147,            0.022618,            0.009085,           0.0056884,           0.0056884,           0.0056884
                 148,            0.018632,            0.016533,            0.003681,             0.82905,             0.74157,              0.7896,             0.56239,            0.030154,             0.02267,           0.0090493,           0.0056413,           0.0056413,           0.0056413
                 149,            0.018236,            0.016235,           0.0036902,             0.83264,             0.73954,             0.78948,             0.56213,            0.030114,            0.022711,           0.0090261,           0.0055942,           0.0055942,           0.0055942
                 150,            0.018474,            0.016639,           0.0038964,             0.83026,             0.73978,              0.7888,              0.5636,             0.03009,            0.022794,           0.0090692,           0.0055471,           0.0055471,           0.0055471
                 151,             0.01876,            0.016826,           0.0040033,             0.82483,             0.74439,             0.78914,             0.56391,            0.030031,            0.022708,           0.0089978,              0.0055,              0.0055,              0.0055
                 152,            0.018529,            0.016483,           0.0037616,              0.8259,             0.73923,             0.78955,             0.56343,            0.030031,            0.022762,           0.0091061,           0.0054529,           0.0054529,           0.0054529
                 153,            0.018272,            0.016502,            0.003647,             0.81246,             0.75094,             0.79078,             0.56483,             0.03002,            0.022836,           0.0091542,           0.0054058,           0.0054058,           0.0054058
                 154,            0.018286,            0.016062,           0.0036829,             0.82311,             0.74234,             0.78988,             0.56458,             0.03007,            0.022899,             0.00919,           0.0053587,           0.0053587,           0.0053587
                 155,            0.018146,            0.016327,           0.0037542,             0.82642,             0.73907,             0.79003,             0.56479,            0.030095,            0.022899,           0.0092156,           0.0053116,           0.0053116,           0.0053116
                 156,            0.017894,            0.016239,           0.0035384,             0.82482,             0.74065,             0.79121,             0.56555,            0.030095,              0.0229,           0.0092063,           0.0052645,           0.0052645,           0.0052645
                 157,            0.018068,            0.016193,           0.0036863,             0.81823,              0.7434,             0.79162,             0.56546,            0.030099,            0.022898,           0.0092705,           0.0052174,           0.0052174,           0.0052174
                 158,            0.017814,             0.01586,           0.0036204,             0.81899,             0.74479,              0.7922,             0.56678,            0.030088,            0.022925,           0.0093429,           0.0051704,           0.0051704,           0.0051704
                 159,            0.017888,            0.015986,           0.0035977,             0.83727,              0.7289,             0.79196,             0.56619,            0.030115,            0.023029,            0.009386,           0.0051234,           0.0051234,           0.0051234
                 160,            0.017751,            0.015667,           0.0033563,             0.83591,              0.7293,             0.79153,              0.5661,            0.030125,            0.023135,           0.0093555,           0.0050765,           0.0050765,           0.0050765
                 161,            0.017815,            0.015864,           0.0035787,             0.83046,             0.73472,             0.79229,             0.56639,            0.030129,            0.023173,           0.0093299,           0.0050296,           0.0050296,           0.0050296
                 162,             0.01758,             0.01571,           0.0034312,             0.84344,             0.72572,             0.79137,             0.56597,            0.030134,            0.023257,           0.0093117,           0.0049828,           0.0049828,           0.0049828
                 163,            0.017673,            0.015808,           0.0033637,             0.83929,             0.73251,             0.79172,             0.56619,            0.030141,            0.023339,           0.0092575,            0.004936,            0.004936,            0.004936
                 164,            0.017461,            0.015717,           0.0034477,             0.84118,             0.73152,             0.79151,             0.56608,            0.030129,            0.023375,           0.0092084,           0.0048893,           0.0048893,           0.0048893
                 165,            0.017268,            0.015089,           0.0032908,              0.8413,             0.73114,             0.79175,             0.56635,            0.030129,            0.023412,            0.009204,           0.0048426,           0.0048426,           0.0048426
                 166,            0.017312,            0.015303,           0.0032333,             0.83407,             0.73784,             0.79164,             0.56566,            0.030143,            0.023471,           0.0092409,            0.004796,            0.004796,            0.004796
                 167,            0.017047,            0.015457,           0.0034161,             0.84216,             0.73126,             0.79135,             0.56569,            0.030159,             0.02352,            0.009308,           0.0047495,           0.0047495,           0.0047495
                 168,            0.017175,            0.015348,           0.0031406,             0.84355,             0.73058,              0.7912,             0.56535,            0.030175,            0.023536,           0.0093378,           0.0047031,           0.0047031,           0.0047031
                 169,            0.017383,            0.015658,           0.0034851,             0.84514,             0.72788,             0.79077,             0.56494,            0.030161,             0.02356,           0.0093772,           0.0046568,           0.0046568,           0.0046568
                 170,            0.017251,            0.015622,           0.0036918,             0.84564,             0.72932,             0.79008,             0.56472,            0.030164,            0.023546,           0.0094264,           0.0046105,           0.0046105,           0.0046105
                 171,            0.017185,            0.015448,           0.0034246,             0.84404,             0.73087,             0.78965,             0.56485,            0.030162,            0.023551,           0.0094203,           0.0045644,           0.0045644,           0.0045644
                 172,             0.01739,            0.015269,           0.0033125,             0.84359,             0.73173,             0.78943,             0.56526,            0.030169,            0.023563,           0.0094152,           0.0045184,           0.0045184,           0.0045184
                 173,            0.016948,            0.015083,           0.0033406,             0.85174,             0.72479,             0.78914,             0.56546,            0.030178,            0.023552,           0.0093926,           0.0044724,           0.0044724,           0.0044724
                 174,            0.016998,            0.015267,            0.003202,             0.84079,             0.73356,             0.78903,             0.56581,            0.030198,            0.023588,           0.0094085,           0.0044266,           0.0044266,           0.0044266
                 175,            0.016908,            0.015033,           0.0030262,             0.83721,             0.73445,              0.7888,              0.5658,            0.030222,            0.023613,           0.0094333,           0.0043809,           0.0043809,           0.0043809
                 176,            0.017061,             0.01527,           0.0030965,             0.84408,             0.72961,             0.78859,             0.56602,            0.030246,            0.023657,           0.0094922,           0.0043353,           0.0043353,           0.0043353
                 177,            0.016848,            0.015174,           0.0033959,             0.84567,             0.72925,             0.78828,             0.56611,            0.030243,            0.023699,           0.0095346,           0.0042899,           0.0042899,           0.0042899
                 178,            0.016672,            0.014614,           0.0031566,             0.84984,             0.72502,             0.78777,             0.56618,            0.030243,            0.023743,           0.0095539,           0.0042445,           0.0042445,           0.0042445
                 179,            0.016562,            0.014846,           0.0029942,             0.84632,             0.72583,             0.78668,             0.56573,            0.030244,            0.023785,           0.0095724,           0.0041994,           0.0041994,           0.0041994
                 180,            0.016549,            0.014934,           0.0030936,             0.84767,             0.72557,             0.78704,             0.56557,            0.030251,            0.023818,            0.009607,           0.0041543,           0.0041543,           0.0041543
                 181,            0.016626,            0.015042,           0.0033115,              0.8522,             0.72222,              0.7873,             0.56627,            0.030253,            0.023837,           0.0096389,           0.0041094,           0.0041094,           0.0041094
                 182,            0.016716,            0.015164,           0.0033074,             0.84384,             0.72604,             0.78718,             0.56667,            0.030242,            0.023852,            0.009643,           0.0040647,           0.0040647,           0.0040647
                 183,            0.016616,            0.014934,           0.0032079,             0.84332,             0.72572,             0.78735,             0.56706,            0.030233,             0.02387,           0.0096571,           0.0040201,           0.0040201,           0.0040201
                 184,             0.01653,            0.014827,           0.0030979,             0.84512,             0.72319,             0.78732,             0.56687,            0.030229,            0.023918,            0.009685,           0.0039757,           0.0039757,           0.0039757
                 185,            0.016066,             0.01464,           0.0028774,              0.8155,             0.74408,             0.78666,             0.56656,             0.03023,            0.023962,            0.009719,           0.0039314,           0.0039314,           0.0039314
                 186,            0.016149,            0.014611,             0.00304,             0.83567,             0.72788,             0.78656,             0.56635,            0.030218,            0.024006,           0.0097222,           0.0038873,           0.0038873,           0.0038873
                 187,            0.016094,            0.014536,            0.002771,              0.8389,              0.7261,             0.78656,             0.56646,            0.030222,            0.024063,            0.009735,           0.0038434,           0.0038434,           0.0038434
                 188,            0.016111,            0.014346,           0.0031119,              0.8274,             0.73457,             0.78656,             0.56595,            0.030225,            0.024107,           0.0097435,           0.0037997,           0.0037997,           0.0037997
                 189,            0.016116,            0.014543,           0.0029139,             0.83713,             0.72668,             0.78618,              0.5656,            0.030223,            0.024144,           0.0097275,           0.0037562,           0.0037562,           0.0037562
                 190,            0.016231,            0.014379,           0.0030387,             0.83598,             0.72888,             0.78645,              0.5659,            0.030224,             0.02417,           0.0097178,           0.0037128,           0.0037128,           0.0037128
                 191,            0.015879,            0.014403,           0.0028404,             0.82889,             0.73335,             0.78697,             0.56607,            0.030222,            0.024177,           0.0097062,           0.0036697,           0.0036697,           0.0036697
                 192,            0.015717,            0.014089,           0.0027406,             0.83101,             0.73133,             0.78665,             0.56647,            0.030229,            0.024208,           0.0097173,           0.0036267,           0.0036267,           0.0036267
                 193,            0.015941,            0.014465,           0.0027257,             0.83079,             0.73087,             0.78683,             0.56638,             0.03023,            0.024226,           0.0097238,            0.003584,            0.003584,            0.003584
                 194,            0.015637,             0.01417,           0.0026881,             0.83138,             0.72982,             0.78661,             0.56585,            0.030244,            0.024263,           0.0097478,           0.0035415,           0.0035415,           0.0035415
                 195,            0.015634,            0.014263,           0.0029377,             0.83221,             0.72983,             0.78641,             0.56564,            0.030247,            0.024301,           0.0097594,           0.0034991,           0.0034991,           0.0034991
                 196,             0.01569,            0.013996,           0.0027978,             0.84233,             0.72201,             0.78663,             0.56552,            0.030247,            0.024336,            0.009778,            0.003457,            0.003457,            0.003457
                 197,            0.015551,            0.013643,           0.0027127,             0.82883,               0.732,             0.78649,             0.56603,            0.030255,            0.024371,           0.0097982,           0.0034152,           0.0034152,           0.0034152
                 198,            0.015587,            0.013937,           0.0028072,             0.82238,             0.73722,             0.78704,             0.56669,            0.030265,            0.024415,           0.0098145,           0.0033735,           0.0033735,           0.0033735
                 199,             0.01531,            0.013909,           0.0026761,             0.82224,             0.73699,             0.78666,             0.56623,            0.030269,            0.024445,           0.0098227,           0.0033321,           0.0033321,           0.0033321
                 200,             0.01536,            0.014038,           0.0025585,             0.81988,             0.73783,             0.78664,             0.56637,            0.030278,            0.024472,           0.0098277,           0.0032909,           0.0032909,           0.0032909
                 201,            0.015304,             0.01356,           0.0025537,             0.82462,             0.73443,             0.78625,             0.56642,            0.030278,            0.024497,           0.0098242,             0.00325,             0.00325,             0.00325
                 202,            0.015218,            0.013792,            0.002602,             0.82339,             0.73514,             0.78571,             0.56635,            0.030277,            0.024521,           0.0098102,           0.0032093,           0.0032093,           0.0032093
                 203,            0.015178,            0.013852,           0.0027204,             0.82839,             0.73133,             0.78604,             0.56676,             0.03028,            0.024545,           0.0097983,           0.0031689,           0.0031689,           0.0031689
                 204,            0.015148,            0.013882,            0.002624,             0.82762,             0.73243,               0.786,             0.56669,            0.030284,            0.024569,           0.0097973,           0.0031287,           0.0031287,           0.0031287
                 205,            0.015045,             0.01362,           0.0024975,             0.83462,             0.72685,             0.78579,             0.56699,            0.030291,            0.024596,           0.0098041,           0.0030888,           0.0030888,           0.0030888
                 206,            0.014986,            0.013437,           0.0026203,             0.83205,              0.7292,             0.78567,             0.56731,            0.030295,            0.024628,           0.0098105,           0.0030491,           0.0030491,           0.0030491
                 207,            0.015212,            0.013968,           0.0025925,             0.83488,             0.72717,             0.78537,             0.56723,              0.0303,            0.024642,           0.0098156,           0.0030097,           0.0030097,           0.0030097
                 208,            0.014935,            0.013621,           0.0024329,             0.83504,             0.72793,             0.78548,             0.56722,            0.030307,            0.024655,           0.0098225,           0.0029706,           0.0029706,           0.0029706
                 209,            0.014687,            0.013432,           0.0024444,             0.83328,             0.72879,              0.7852,             0.56722,            0.030316,            0.024677,           0.0098306,           0.0029318,           0.0029318,           0.0029318
                 210,            0.014789,            0.013382,           0.0024494,             0.83413,             0.72786,              0.7852,             0.56719,            0.030317,            0.024704,           0.0098363,           0.0028932,           0.0028932,           0.0028932
                 211,            0.014678,             0.01332,           0.0027094,             0.83659,              0.7247,             0.78504,             0.56729,             0.03032,             0.02473,           0.0098383,            0.002855,            0.002855,            0.002855
                 212,            0.014698,            0.013381,           0.0025012,             0.83654,             0.72429,             0.78481,             0.56689,            0.030322,            0.024748,           0.0098378,            0.002817,            0.002817,            0.002817
                 213,            0.014567,            0.013125,           0.0024821,              0.8377,             0.72333,             0.78492,             0.56703,            0.030325,            0.024775,           0.0098349,           0.0027793,           0.0027793,           0.0027793
                 214,            0.014526,            0.013278,           0.0025248,             0.83952,             0.72167,             0.78497,             0.56683,            0.030333,            0.024801,           0.0098354,           0.0027419,           0.0027419,           0.0027419
                 215,            0.014356,            0.013147,           0.0024026,              0.8307,             0.72884,             0.78567,               0.567,            0.030342,             0.02483,           0.0098494,           0.0027048,           0.0027048,           0.0027048
                 216,            0.014485,            0.013055,           0.0024537,             0.83611,             0.72449,             0.78543,             0.56703,            0.030351,            0.024862,           0.0098602,           0.0026681,           0.0026681,           0.0026681
                 217,            0.014311,            0.012913,            0.002441,             0.82579,             0.73215,             0.78544,             0.56699,            0.030358,            0.024886,           0.0098633,           0.0026316,           0.0026316,           0.0026316
                 218,            0.014435,            0.013218,           0.0024099,             0.83301,             0.72645,             0.78539,             0.56699,            0.030364,              0.0249,           0.0098643,           0.0025954,           0.0025954,           0.0025954
                 219,            0.014236,            0.012718,           0.0023386,              0.8335,             0.72638,             0.78564,             0.56733,            0.030377,            0.024918,            0.009865,           0.0025596,           0.0025596,           0.0025596
                 220,            0.014157,            0.012932,           0.0022598,             0.83686,             0.72398,             0.78545,             0.56731,            0.030386,            0.024941,            0.009865,           0.0025241,           0.0025241,           0.0025241
                 221,            0.014159,            0.012962,           0.0022783,             0.83312,              0.7266,             0.78538,             0.56713,            0.030395,            0.024957,           0.0098653,           0.0024889,           0.0024889,           0.0024889
                 222,            0.014127,            0.012841,           0.0022577,              0.8326,             0.72693,             0.78531,             0.56703,            0.030404,            0.024978,           0.0098668,           0.0024541,           0.0024541,           0.0024541
                 223,            0.014045,            0.012821,           0.0023459,             0.83275,             0.72777,              0.7857,             0.56706,            0.030411,            0.025005,           0.0098772,           0.0024195,           0.0024195,           0.0024195
                 224,            0.013919,            0.012863,           0.0022315,             0.83822,             0.72417,             0.78566,             0.56674,             0.03042,            0.025028,           0.0098829,           0.0023854,           0.0023854,           0.0023854
                 225,            0.013975,            0.012657,            0.002155,             0.83419,             0.72689,             0.78542,             0.56684,            0.030427,            0.025054,           0.0098825,           0.0023515,           0.0023515,           0.0023515
                 226,            0.013736,            0.012436,           0.0023079,             0.83385,             0.72725,             0.78548,             0.56702,            0.030437,            0.025088,           0.0098882,            0.002318,            0.002318,            0.002318
                 227,             0.01382,            0.012674,           0.0022244,             0.83811,             0.72454,             0.78531,             0.56694,            0.030446,            0.025121,           0.0098931,           0.0022849,           0.0022849,           0.0022849
                 228,            0.013575,            0.012266,           0.0021614,             0.83691,             0.72537,             0.78514,               0.567,            0.030453,            0.025147,           0.0098954,           0.0022521,           0.0022521,           0.0022521
                 229,            0.013664,            0.012511,           0.0021362,             0.83826,              0.7249,             0.78523,             0.56706,             0.03046,            0.025172,           0.0098988,           0.0022196,           0.0022196,           0.0022196
                 230,            0.013946,            0.012522,           0.0022478,             0.83972,             0.72327,             0.78508,             0.56698,            0.030466,            0.025192,           0.0099001,           0.0021876,           0.0021876,           0.0021876
                 231,             0.01366,            0.012588,           0.0022404,             0.83897,              0.7237,             0.78491,               0.567,            0.030475,            0.025216,           0.0099036,           0.0021558,           0.0021558,           0.0021558
                 232,            0.013606,            0.012397,           0.0022753,             0.83369,             0.72731,             0.78519,             0.56732,            0.030485,            0.025239,           0.0099101,           0.0021245,           0.0021245,           0.0021245
                 233,            0.013303,            0.012449,           0.0021213,             0.83306,             0.72824,             0.78499,             0.56729,            0.030491,             0.02526,           0.0099106,           0.0020935,           0.0020935,           0.0020935
                 234,              0.0133,            0.012254,           0.0019743,             0.83277,             0.72815,             0.78473,             0.56707,            0.030496,            0.025281,           0.0099163,           0.0020629,           0.0020629,           0.0020629
                 235,            0.013425,            0.012169,           0.0022989,             0.83223,             0.72773,             0.78456,             0.56718,            0.030505,            0.025306,           0.0099253,           0.0020327,           0.0020327,           0.0020327
                 236,            0.013322,             0.01205,           0.0020018,             0.83254,             0.72731,             0.78442,             0.56732,            0.030516,            0.025334,           0.0099395,           0.0020028,           0.0020028,           0.0020028
                 237,            0.013301,            0.012171,           0.0019871,             0.83881,             0.72223,             0.78436,             0.56733,            0.030524,            0.025361,           0.0099517,           0.0019734,           0.0019734,           0.0019734
                 238,            0.013299,            0.012026,           0.0020197,             0.83392,             0.72644,             0.78426,              0.5671,            0.030531,             0.02539,           0.0099596,           0.0019443,           0.0019443,           0.0019443
                 239,            0.013056,            0.012243,           0.0020602,             0.83411,             0.72613,             0.78421,             0.56708,            0.030541,            0.025418,           0.0099693,           0.0019156,           0.0019156,           0.0019156
                 240,            0.013136,            0.012138,           0.0020005,             0.83548,             0.72494,               0.784,             0.56706,             0.03055,            0.025442,            0.009974,           0.0018873,           0.0018873,           0.0018873
                 241,            0.013035,            0.012029,           0.0020042,             0.83623,             0.72371,             0.78398,             0.56709,            0.030555,            0.025469,            0.009979,           0.0018594,           0.0018594,           0.0018594
                 242,            0.012889,            0.012006,           0.0019371,             0.83604,             0.72378,             0.78389,               0.567,            0.030564,            0.025498,           0.0099843,           0.0018319,           0.0018319,           0.0018319
                 243,            0.012904,            0.012013,           0.0019274,              0.8384,             0.72119,             0.78383,             0.56699,            0.030572,            0.025528,           0.0099944,           0.0018048,           0.0018048,           0.0018048
                 244,            0.013028,            0.011991,            0.001982,             0.83185,             0.72567,             0.78343,             0.56701,            0.030579,            0.025552,                0.01,           0.0017781,           0.0017781,           0.0017781
                 245,            0.012977,            0.012072,           0.0019991,             0.83053,             0.72625,             0.78345,             0.56685,            0.030587,            0.025579,            0.010008,           0.0017519,           0.0017519,           0.0017519
                 246,            0.012807,            0.012054,           0.0019216,              0.8388,             0.71986,             0.78335,             0.56715,            0.030596,            0.025601,             0.01002,            0.001726,            0.001726,            0.001726
                 247,             0.01278,            0.011705,           0.0019511,             0.84132,              0.7185,             0.78334,             0.56704,            0.030603,            0.025627,            0.010027,           0.0017005,           0.0017005,           0.0017005
                 248,            0.012804,            0.011777,           0.0021191,             0.84123,             0.71829,             0.78339,             0.56733,            0.030611,            0.025657,            0.010031,           0.0016755,           0.0016755,           0.0016755
                 249,            0.012954,            0.011888,           0.0020176,             0.83486,             0.72321,             0.78354,             0.56711,             0.03062,            0.025683,            0.010039,           0.0016509,           0.0016509,           0.0016509
                 250,            0.012701,            0.011577,           0.0020336,              0.8406,             0.71932,             0.78312,             0.56696,            0.030628,            0.025709,            0.010042,           0.0016267,           0.0016267,           0.0016267
                 251,            0.012729,            0.011667,           0.0018528,             0.84149,             0.71763,             0.78302,             0.56705,            0.030635,            0.025736,            0.010047,           0.0016029,           0.0016029,           0.0016029
                 252,            0.012714,            0.011404,           0.0019068,             0.83634,             0.72188,              0.7835,             0.56706,            0.030642,            0.025764,            0.010054,           0.0015795,           0.0015795,           0.0015795
                 253,            0.012541,            0.011459,           0.0019482,             0.83912,             0.71976,             0.78332,             0.56722,            0.030651,            0.025793,            0.010061,           0.0015566,           0.0015566,           0.0015566
                 254,            0.012571,            0.011438,            0.001902,             0.84155,             0.71839,             0.78311,             0.56744,            0.030658,            0.025816,            0.010066,           0.0015341,           0.0015341,           0.0015341
                 255,            0.012514,            0.011547,           0.0018167,             0.83885,             0.71995,             0.78295,              0.5676,            0.030664,            0.025845,            0.010072,           0.0015121,           0.0015121,           0.0015121
                 256,            0.012505,            0.011152,           0.0019334,             0.83892,              0.7197,             0.78302,             0.56766,            0.030668,             0.02587,            0.010075,           0.0014905,           0.0014905,           0.0014905
                 257,            0.012442,            0.011422,           0.0018347,             0.83872,              0.7199,             0.78266,             0.56775,            0.030674,            0.025895,            0.010086,           0.0014693,           0.0014693,           0.0014693
                 258,            0.012475,            0.011272,           0.0019264,             0.83818,             0.71982,             0.78248,             0.56769,            0.030677,            0.025919,             0.01009,           0.0014486,           0.0014486,           0.0014486
